Start Time,End Time,Lang ID,Text
74341,75093,[ITA],"All'epoca, non ne avevamo idea."
74341,75093,[GER],Das wussten wir damals nicht.
74341,75093,[FRE],"A l'époque, nous n'en avions aucune idée."
74341,75093,[ENG],"At the time, we had no idea."
75358,75915,[SPA],Y no teníamos tiempo.
75358,75915,[ITA],Il tempo stava per scadere.
75358,75915,[GER],Die Zeit wurde knapp für uns.
75358,75915,[FRE],Nous n'avions plus beaucoup de temps.
75358,75915,[ENG],We were running out of time.
76138,77238,[SPA],"O entregábamos a Sokolov o corríamos el
riesgo de una guerra nuclear."
76138,77238,[ITA],"O consegnavamo Sokolov o rischiavamo
una guerra nucleare totale."
76138,77238,[GER],"Es hieß Sokolov zurückgeben oder einen
totalen Nuklearkrieg riskieren."
76138,77238,[FRE],"Nous devions soit rendre Sokolov, soit
risquer une guerre nucléaire mondiale."
76138,77238,[ENG],It was either give up Sokolov|or risk full-scale nuclear war.
77252,77837,[SPA],"Al final, no tuvimos alternativa."
77252,77837,[ITA],"Alla fine, non avemmo scelta."
77252,77837,[GER],Wir hatten keine Wahl.
77252,77837,[FRE],"Au bout du compte, nous n'avions pas le
choix."
77252,77837,[ENG],"In the end, we had no choice."
77949,78924,[SPA],"El presidente Kennedy cedió a las
demandas de Kruschev."
77949,78924,[ITA],"Il Presidente Kennedy cedette alla
richiesta di Krusciov."
77949,78924,[GER],"Präsident Kennedy gab Chruschtschows
Forderung nach."
77949,78924,[FRE],"Le président Kennedy a cédé aux
exigences de Khrouchtchev."
77949,78924,[ENG],President Kennedy gave into|Khrushchev's demand.
79147,80108,[SPA],"Al día siguiente, saqué a Sokolov del
hospital"
79147,80108,[ITA],"Il giorno dopo, prelevai Sokolov
dall'ospedale"
79147,80108,[GER],"Am darauf folgenden Tag holte ich Sokolov
aus dem Krankenhaus"
79147,80108,[FRE],"Le lendemain, j'ai fait sortir Sokolov de
l'hôpital"
79147,80108,[ENG],"The next day, I got Sokolov out of|the hospital"
80108,81027,[SPA],y se lo entregué a los agentes del Este.
80108,81027,[ITA],e lo consegnai agli agenti della parte est.
80108,81027,[GER],und übergab ihn Agenten in Ostberlin.
80108,81027,[FRE],"et je l'ai remis aux agents, côté est."
80108,81027,[ENG],and handed him over to agents|on the eastern side.
81028,81696,[SPA],"Sokolov gritaba sin cesar ""¡Salvadme!"","
81028,81696,[ITA],"Sokolov continuava a gridare|""Salvatemi!"","
81028,81696,[GER],"Sokolov schrie unaufhörlich|„Rettet mich!"","
81028,81696,[FRE],"Sokolov hurlait ""Sauvez-moi !"","
81028,81696,[ENG],"Sokolov kept on screaming ""Save me!"","
81697,82323,[SPA],hasta que desapareció de mi vista.
81697,82323,[ITA],finché scomparve dalla mia vista.
81697,82323,[GER],bis er aus meiner Sicht verschwunden war.
81697,82323,[FRE],puis il a disparu de ma vue.
81697,82323,[ENG],until he disappeared from my sight.
83396,83786,[SPA],Y hace un mes
83396,83786,[ITA],"Poi un mese fa,"
83396,83786,[GER],Vor einem Monat
83396,83786,[FRE],"Et il y a environ un mois,"
83396,83786,[ENG],"Then, a month ago,"
83786,84761,[SPA],"recibimos información de uno de nuestros
espías."
83786,84761,[ITA],"abbiamo ricevuto nuove informazioni da
uno dei nostri infiltrati."
83786,84761,[GER],"erhielten wir dann neue Informationen von
einem unserer Maulwürfe."
83786,84761,[FRE],"nous avons reçu des informations de l'un
de nos espions."
83786,84761,[ENG],we received some new information|from one of our moles.
84859,85318,[SPA],¿Sobre Sokolov?
84859,85318,[ITA],Riguardo a Sokolov?
84859,85318,[GER],Über Sokolov?
84859,85318,[FRE],A propos de Sokolov ?
84859,85318,[ENG],About Sokolov?
85625,86405,[SPA],"Sí. Le llevaron de vuelta a la oficina de
diseño"
85625,86405,[ITA],"Già. Era stato riportato all'impianto di
ricerca"
85625,86405,[GER],"Ja. Man brachte ihn zurück zum
Forschungslabor"
85625,86405,[FRE],"Ouais. On l'avait ramené au laboratoire de
recherche"
85625,86405,[ENG],Yes. He was taken back to|the research facility
86406,87227,[SPA],"y le obligaron a continuar trabajando en el
arma en cuestión,"
86406,87227,[ITA],"e costretto a continuare a lavorare all'arma
in questione"
86406,87227,[GER],"und zwang ihn, unter der Aufsicht des
KGB seine Arbeiten"
86406,87227,[FRE],"et on l'avait forcé à travailler sur cette
arme"
86406,87227,[ENG],and forced to continue working|on the weapon in question
87228,87896,[SPA],bajo la supervisión de la KGB.
87228,87896,[ITA],sotto la supervisione del KGB.
87228,87896,[GER],an der fraglichen Waffe fortzusetzen.
87228,87896,[FRE],sous le contrôle du KGB.
87228,87896,[ENG],under KGB supervision. 
88008,88788,[SPA],"Y lo peor de todo, él está a punto de
concluir su trabajo."
88008,88788,[ITA],E c'è dell'altro: è quasi stata completata.
88008,88788,[GER],"Jetzt ist die Entwicklungsphase fast
abgeschlossen."
88008,88788,[FRE],"Qui plus est, cette arme est bientôt
terminée."
88008,88788,[ENG],"What's more, it's on the verge of|completion."
88802,90028,[SPA],"¿Y? ¿Qué arma es? ¿Tiene algo
que ver con los cohetes espaciales?"
88802,90028,[ITA],"Allora? Di che arma si tratta? Ha a che
fare con i razzi spaziali?"
88802,90028,[GER],Und? Was für eine Waffe ist das? Hat|sie etwas mit Weltraumraketen zu tun?
88802,90028,[FRE],"De quel type d'armes s'agit-il ? De fusées
spatiales ?"
88802,90028,[ENG],So? What kind of weapon is it?|Something to do with space rockets?
90070,90627,[SPA],"No, son misiles."
90070,90627,[ITA],"No, missili."
90070,90627,[GER],"Nein, mit Flugkörpern."
90070,90627,[FRE],"Non, de missiles."
90070,90627,[ENG],"No, missiles."
90738,91309,[SPA],"Bueno, es la misma ingeniería."
90738,91309,[ITA],Stessa tecnologia.
90738,91309,[GER],Gleiche Technologie.
90738,91309,[FRE],C'est la même technologie.
90738,91309,[ENG],Same technology.
91519,92173,[SPA],"Puede que tengas razón. No conocemos
los detalles,"
91519,92173,[ITA],"Credo che tu abbia ragione.|Non conosciamo i dettagli,"
91519,92173,[GER],"Das ist wohl richtig. Wir kennen die
Einzelheiten nicht,"
91519,92173,[FRE],"Oui, plus ou moins. Nous n'en avons pas
les détails"
91519,92173,[ENG],"I guess you're right.|We don't know the details,"
92173,93008,[SPA],"pero creo que se trata de un nuevo tipo de
aparato nuclear."
92173,93008,[ITA],"ma sembra trattarsi d'un nuovo tipo di
dispositivo nucleare."
92173,93008,[GER],"aber es scheint ein neuartiges nukleares
Gerät zu sein."
92173,93008,[FRE],"mais il s'agirait d'un nouveau type d'arme
nucléaire."
92173,93008,[ENG],but it appears to be a new kind|of nuclear device.
93009,93343,[SPA],"Desde hace más de medio año,"
93009,93343,[ITA],È da circa sei mesi
93009,93343,[GER],Seit einem halben Jahr
93009,93343,[FRE],Cela fait maintenant six mois
93009,93343,[ENG],"For half a year now,"
93344,94165,[SPA],"los soviéticos realizan con mucha
frecuencia pruebas nucleares"
93344,94165,[ITA],"che i sovietici eseguono frequenti test
nucleari"
93344,94165,[GER],"führen die Sowjets nun häufig
Atomwaffentests"
93344,94165,[FRE],"que les Soviétiques font régulièrement des
essais nucléaires"
93344,94165,[ENG],the Soviets have been conducting|frequent nuclear tests
94166,94667,[SPA],en Semipalatinsk...
94166,94667,[ITA],a Semipalatinsk...
94166,94667,[GER],in Semipalatinsk durch ...
94166,94667,[FRE],à Semipalatinsk...
94166,94667,[ENG],at Semipalatinsk...
94667,95266,[SPA],"Puede que esas pruebas estén
relacionadas con este arma."
94667,95266,[ITA],"Avranno a che fare con l'arma, suppongo."
94667,95266,[GER],"Ich nehme an, das hängt mit der Waffe
zusammen."
94667,95266,[FRE],"Il y a quelque chose à voir avec cette
arme, c'est ça ?"
94667,95266,[ENG],"Something to do with the weapon,|I assume."
95266,95823,[SPA],"Estamos hablando de semejante arma,"
95266,95823,[ITA],"Stiamo parlando di un'arma segreta
talmente grande"
95266,95823,[GER],"Wir sprechen von einer so mächtigen
Geheimwaffe,"
95266,95823,[FRE],"Nous parlons d'une arme secrète si
puissante"
95266,95823,[ENG],We're talking about a secret weapon|so big
95824,96701,[SPA],"que Kruschev prefirió retirarse de Cuba,
para poder proseguir con su desarrollo."
95824,96701,[ITA],"che Krusciov fu disposto a ritirarsi da Cuba
pur di riaverla."
95824,96701,[GER],"dass Chruschtschow dafür bereit war, aus
Kuba abzuziehen."
95824,96701,[FRE],"que Khrouchtchev était prêt à se retirer
de Cuba pour la récupérer."
95824,96701,[ENG],that Khrushchev was ready to|pull out of Cuba to get it back.
96729,97537,[SPA],"¿Y Sokolov todavía continúa en esa
planta?"
96729,97537,[ITA],Sokolov è ancora nell'impianto?
96729,97537,[GER],"Arbeitet Sokolov noch immer in dem
Labor?"
96729,97537,[FRE],"Est-ce que Sokolov est toujours dans
l'atelier de design ?"
96729,97537,[ENG],Is Sokolov still in the facility?
97704,98846,[SPA],"No, según nuestras fuentes, está en
Tselinoyarsk."
97704,98846,[ITA],"No. Secondo le nostre fonti è a
Tselinoyarsk,"
97704,98846,[GER],"Nein, wir haben gehört, er solle sich jetzt
in Tselinoyarsk befinden."
97704,98846,[FRE],"Non, selon nos renseignements, il est à
Tselinoyarsk,"
97704,98846,[ENG],"No, according to our intelligence|he's in Tselinoyarsk,"
98847,99543,[SPA],"Un lugar en las montañas, 5 kilómetros al
oeste,"
98847,99543,[ITA],"nelle montagne, a circa 5 chilometri a
ovest"
98847,99543,[GER],"Das ist ein Ort in den Bergen, 5 km
westlich"
98847,99543,[FRE],dans les montagnes.|C'est à environ 5 km à
98847,99543,[ENG],a place in the mountains about 3 miles|to the west
99543,100128,[SPA],"en ""Virgin Cliffs""."
99543,100128,[ITA],"delle cosiddette ""Virgin Cliffs""."
99543,100128,[GER],"von den „Virgin Cliffs""."
99543,100128,[FRE],"l'ouest des ""Virgin Cliffs"", les falaises
vierges."
99543,100128,[ENG],"that's known as the ""Virgin Cliffs."""
100421,100978,[SPA],Virgin Cliffs. 
100421,100978,[ITA],Le Virgin Cliffs. 
100421,100978,[GER],Die Virgin Cliffs.
100421,100978,[FRE],Les Virgin Cliffs. 
100421,100978,[ENG],The Virgin Cliffs.
101118,101856,[SPA],Bonito nombre para una misión virtuosa.
101118,101856,[ITA],Bel nome per una Missione Virtuosa.
101118,101856,[GER],"Netter Name für eine „Virtuose Mission""."
101118,101856,[FRE],Un joli nom pour une Mission vertueuse.
101118,101856,[ENG],Nice name for a Virtuous Mission.
101870,102524,[SPA],Le llevaron allí hace muy poco.
101870,102524,[ITA],Lo hanno portato lì da poco.
101870,102524,[GER],Er wurde vor kurzem dorthin gebracht.
101870,102524,[FRE],Ils viennent juste de l'amener ici.
101870,102524,[ENG],They moved him there just recently.
102539,102873,[SPA],¿Por qué?
102539,102873,[ITA],Perché?
102539,102873,[GER],Warum?
102539,102873,[FRE],Pourquoi ?
102539,102873,[ENG],Why?
102901,103834,[SPA],"Al parecer, están probando el arma."
102901,103834,[ITA],"A quanto pare stanno testando l'arma sul
campo."
102901,103834,[GER],"Anscheinend wird die Waffe in einem
Feldversuch erprobt."
102901,103834,[FRE],"Apparemment, ils testent cette arme sur le
terrain."
102901,103834,[ENG],Apparently they're conducting|a field test of the weapon
103834,104488,[SPA],"Y ésta es nuestra oportunidad para
recuperarle."
103834,104488,[ITA],"È la migliore occasione che abbiamo di
recuperarlo."
103834,104488,[GER],"Aber es ist unsere beste Chance, Sokolov
da herauszuholen."
103834,104488,[FRE],"Mais c'est notre meilleure chance de le
ramener."
103834,104488,[ENG],But it's our best chance to get him back. 
104489,105046,[SPA],Nunca podremos sacarle
104489,105046,[ITA],Questa missione sarebbe impossibile
104489,105046,[GER],"Dieser Einsatz wäre nicht möglich,"
104489,105046,[FRE],Cette mission n'aurait pas été possible
104489,105046,[ENG],This mission would never|have been possible
105047,105771,[SPA],de la planta de investigación.
105047,105771,[ITA],se lui fosse ancora nell'impianto di ricerca.
105047,105771,[GER],"wenn er sich noch im Forschungslabor
befände."
105047,105771,[FRE],"s'il était resté dans le laboratoire de
recherche."
105047,105771,[ENG],if he were still in the research facility.
105869,106370,[SPA],Es nuestra última oportunidad.
105869,106370,[ITA],È la nostra ultima occasione.
105869,106370,[GER],Es ist unsere letzte Chance.
105869,106370,[FRE],C'est notre dernière chance.
105869,106370,[ENG],This is our last chance.
106370,107428,[SPA],"Seguro que Sokolov también lo sabía
cuando se puso en contacto con nosotros."
106370,107428,[ITA],"Anche Sokolov doveva saperlo, quando ci
ha contattato."
106370,107428,[GER],"Sokolov muss das auch gewusst haben,
als er sich mit uns in Verbindung setzte."
106370,107428,[FRE],"Sokolov devait également le savoir lorsqu'il
nous a contacté."
106370,107428,[ENG],"Sokolov must have known that, too,|when he contacted us."
